file,lat,lon,rr,year,month,day,hour,minute,second
polPhs_PAZ1.2018.232.09.45.G22_2010.2640_V05.nc,-47.94,134.41,0.14,2018,8,20,9,45,51
polPhs_PAZ1.2018.232.10.04.G06_2010.2640_V05.nc,26.90,129.38,0.11,2018,8,20,10,4,10
polPhs_PAZ1.2018.232.12.38.G17_2010.2640_V05.nc,-62.03,-136.00,0.15,2018,8,20,12,38,3
polPhs_PAZ1.2018.232.01.17.G11_2010.2640_V05.nc,-6.40,80.95,2.24,2018,8,20,1,17,11
polPhs_PAZ1.2018.232.20.03.G05_2010.2640_V05.nc,39.45,166.55,1.73,2018,8,20,20,3,18
polPhs_PAZ1.2018.232.08.51.G30_2010.2640_V05.nc,63.67,-65.28,2.34,2018,8,20,8,52,7
polPhs_PAZ1.2018.232.10.21.G29_2010.2640_V05.nc,70.07,18.99,0.27,2018,8,20,10,21,35
polPhs_PAZ1.2018.232.11.23.G19_2010.2640_V05.nc,-31.06,119.90,0.12,2018,8,20,11,23,0
polPhs_PAZ1.2018.232.16.50.G22_2010.2640_V05.nc,52.70,-170.43,0.13,2018,8,20,16,51,6
polPhs_PAZ1.2018.232.18.46.G25_2010.2640_V05.nc,-27.89,178.36,1.72,2018,8,20,18,46,6
polPhs_PAZ1.2018.232.08.58.G05_2010.2640_V05.nc,48.90,-38.46,0.41,2018,8,20,8,57,57
polPhs_PAZ1.2018.232.16.40.G09_2010.2640_V05.nc,69.75,-69.61,0.13,2018,8,20,16,39,54
polPhs_PAZ1.2018.232.11.58.G24_2010.2640_V05.nc,76.37,-118.82,0.14,2018,8,20,11,58,56
polPhs_PAZ1.2018.232.19.12.G20_2010.2640_V05.nc,-53.86,-28.69,0.17,2018,8,20,19,12,27
polPhs_PAZ1.2018.232.07.03.G30_2010.2640_V05.nc,57.04,159.83,1.97,2018,8,20,7,3,21
polPhs_PAZ1.2018.232.18.23.G09_2010.2640_V05.nc,62.31,-177.29,0.30,2018,8,20,18,23,27
polPhs_PAZ1.2018.233.11.13.G31_2010.2640_V05.nc,-2.30,85.56,0.87,2018,8,21,11,13,25
polPhs_PAZ1.2018.233.22.05.G31_2010.2640_V05.nc,-46.78,-78.45,0.59,2018,8,21,22,5,8
polPhs_PAZ1.2018.233.08.17.G19_2010.2640_V05.nc,42.51,134.57,0.19,2018,8,21,8,17,39
polPhs_PAZ1.2018.233.02.38.G17_2010.2640_V05.nc,-17.63,53.02,0.25,2018,8,21,2,38,41
polPhs_PAZ1.2018.233.13.32.G18_2010.2640_V05.nc,17.88,-100.12,0.11,2018,8,21,13,32,27
polPhs_PAZ1.2018.233.03.47.G18_2010.2640_V05.nc,81.94,64.73,0.32,2018,8,21,3,47,24
polPhs_PAZ1.2018.233.16.11.G08_2010.2640_V05.nc,41.21,14.56,2.96,2018,8,21,16,11,34
polPhs_PAZ1.2018.233.02.20.G32_2010.2640_V05.nc,53.47,53.62,0.23,2018,8,21,2,19,48
polPhs_PAZ1.2018.233.19.50.G09_2010.2640_V05.nc,23.08,139.13,0.19,2018,8,21,19,49,55
polPhs_PAZ1.2018.233.06.19.G10_2010.2640_V05.nc,-42.12,-169.98,7.89,2018,8,21,6,20,6
polPhs_PAZ1.2018.233.13.47.G17_2010.2640_V05.nc,-34.59,-123.63,4.12,2018,8,21,13,47,31
polPhs_PAZ1.2018.233.21.46.G08_2010.2640_V05.nc,-49.86,102.51,0.27,2018,8,21,21,46,6
polPhs_PAZ1.2018.233.19.14.G01_2010.2640_V05.nc,20.28,-8.12,1.51,2018,8,21,19,14,19
polPhs_PAZ1.2018.233.17.24.G20_2010.2640_V05.nc,-40.50,25.06,0.24,2018,8,21,17,23,52
polPhs_PAZ1.2018.233.04.57.G27_2010.2640_V05.nc,6.23,-156.59,0.49,2018,8,21,4,57,30
polPhs_PAZ1.2018.233.00.17.G12_2010.2640_V05.nc,34.53,-77.27,1.13,2018,8,21,0,17,33
polPhs_PAZ1.2018.233.17.38.G08_2010.2640_V05.nc,11.97,10.92,0.64,2018,8,21,17,38,4
polPhs_PAZ1.2018.233.01.02.G11_2010.2640_V05.nc,-13.16,83.68,1.00,2018,8,21,1,1,52
polPhs_PAZ1.2018.233.11.21.G12_2010.2640_V05.nc,23.90,107.51,0.24,2018,8,21,11,21,32
polPhs_PAZ1.2018.233.12.19.G07_2010.2640_V05.nc,-62.89,-98.13,0.33,2018,8,21,12,19,42
polPhs_PAZ1.2018.234.06.45.G06_2010.2640_V05.nc,62.69,5.98,3.14,2018,8,22,6,44,51
polPhs_PAZ1.2018.234.06.25.G01_2010.2640_V05.nc,47.19,-176.81,0.44,2018,8,22,6,25,35
polPhs_PAZ1.2018.234.18.11.G25_2010.2640_V05.nc,-24.59,-178.52,1.09,2018,8,22,18,11,27
polPhs_PAZ1.2018.234.11.04.G12_2010.2640_V05.nc,22.77,109.11,0.12,2018,8,22,11,3,58
polPhs_PAZ1.2018.234.10.46.G03_2010.2640_V05.nc,-49.03,111.49,0.11,2018,8,22,10,45,59
polPhs_PAZ1.2018.234.03.21.G08_2010.2640_V05.nc,59.64,-175.53,1.90,2018,8,22,3,20,58
polPhs_PAZ1.2018.234.03.53.G19_2010.2640_V05.nc,-6.58,39.21,0.15,2018,8,22,3,52,52
polPhs_PAZ1.2018.234.04.24.G05_2010.2640_V05.nc,-48.99,-173.68,0.14,2018,8,22,4,24,9
polPhs_PAZ1.2018.234.01.30.G29_2010.2640_V05.nc,6.35,-105.23,0.31,2018,8,22,1,30,35
polPhs_PAZ1.2018.234.00.28.G20_2010.2640_V05.nc,52.48,84.64,0.13,2018,8,22,0,28,17
polPhs_PAZ1.2018.234.04.56.G18_2010.2640_V05.nc,66.67,-157.70,0.11,2018,8,22,4,56,17
polPhs_PAZ1.2018.234.10.07.G30_2010.2640_V05.nc,5.67,-78.37,0.57,2018,8,22,10,7,59
polPhs_PAZ1.2018.234.11.06.G02_2010.2640_V05.nc,34.10,112.62,0.29,2018,8,22,11,6,35
polPhs_PAZ1.2018.234.04.41.G30_2010.2640_V05.nc,11.00,-176.70,0.94,2018,8,22,4,40,54
polPhs_PAZ1.2018.234.09.56.G05_2010.2640_V05.nc,50.82,-71.23,8.36,2018,8,22,9,57,10
polPhs_PAZ1.2018.234.18.55.G11_2010.2640_V05.nc,12.16,-4.70,0.82,2018,8,22,18,55,21
polPhs_PAZ1.2018.234.00.12.G14_2010.2640_V05.nc,61.86,-148.01,1.45,2018,8,22,0,11,44
polPhs_PAZ1.2018.234.15.45.G07_2010.2640_V05.nc,10.67,17.70,0.28,2018,8,22,15,44,52
polPhs_PAZ1.2018.234.16.41.G02_2010.2640_V05.nc,-45.09,-151.64,3.91,2018,8,22,16,41,39
polPhs_PAZ1.2018.234.00.36.G15_2010.2640_V05.nc,12.88,64.66,0.11,2018,8,22,0,36,23
polPhs_PAZ1.2018.234.09.28.G19_2010.2640_V05.nc,16.13,131.56,0.42,2018,8,22,9,27,48
polPhs_PAZ1.2018.234.06.37.G19_2010.2640_V05.nc,70.03,73.87,0.11,2018,8,22,6,37,30
polPhs_PAZ1.2018.234.13.31.G17_2010.2640_V05.nc,-38.90,-122.93,2.06,2018,8,22,13,31,30
polPhs_PAZ1.2018.234.19.09.G30_2010.2640_V05.nc,63.44,-20.31,0.43,2018,8,22,19,9,30
polPhs_PAZ1.2018.234.15.09.G06_2010.2640_V05.nc,-53.38,-127.99,0.19,2018,8,22,15,9,3
polPhs_PAZ1.2018.234.03.36.G01_2010.2640_V05.nc,58.16,52.17,1.50,2018,8,22,3,36,14
polPhs_PAZ1.2018.234.17.03.G15_2010.2640_V05.nc,-57.74,18.00,0.29,2018,8,22,17,2,50
polPhs_PAZ1.2018.234.07.13.G31_2010.2640_V05.nc,-44.86,-28.81,0.29,2018,8,22,7,13,30
polPhs_PAZ1.2018.235.06.22.G19_2010.2640_V05.nc,66.93,58.55,0.99,2018,8,23,6,22,4
polPhs_PAZ1.2018.235.04.21.G30_2010.2640_V05.nc,3.33,-171.81,0.21,2018,8,23,4,21,13
polPhs_PAZ1.2018.235.01.15.G29_2010.2640_V05.nc,10.96,-103.21,0.23,2018,8,23,1,14,42
polPhs_PAZ1.2018.235.11.17.G20_2010.2640_V05.nc,39.44,-63.23,9.78,2018,8,23,11,17,33
polPhs_PAZ1.2018.235.00.22.G08_2010.2640_V05.nc,5.21,97.43,0.14,2018,8,23,0,22,0
polPhs_PAZ1.2018.235.22.25.G20_2010.2640_V05.nc,19.50,133.10,3.44,2018,8,23,22,24,59
polPhs_PAZ1.2018.235.09.07.G17_2010.2640_V05.nc,4.44,141.49,0.21,2018,8,23,9,6,58
polPhs_PAZ1.2018.235.10.51.G02_2010.2640_V05.nc,40.86,115.73,0.39,2018,8,23,10,51,23
polPhs_PAZ1.2018.235.12.22.G25_2010.2640_V05.nc,26.37,90.52,0.25,2018,8,23,12,22,31
polPhs_PAZ1.2018.235.16.26.G02_2010.2640_V05.nc,-51.02,-148.69,0.93,2018,8,23,16,26,7
polPhs_PAZ1.2018.235.23.32.G29_2010.2640_V05.nc,45.85,-99.21,0.30,2018,8,23,23,32,39
polPhs_PAZ1.2018.235.02.11.G19_2010.2640_V05.nc,-42.89,44.91,0.66,2018,8,23,2,11,25
polPhs_PAZ1.2018.235.10.29.G03_2010.2640_V05.nc,-47.71,119.56,0.67,2018,8,23,10,29,4
polPhs_PAZ1.2018.235.11.25.G27_2010.2640_V05.nc,7.22,-67.88,0.21,2018,8,23,11,25,39
polPhs_PAZ1.2018.235.13.49.G29_2010.2640_V05.nc,-2.30,73.52,0.68,2018,8,23,13,49,33
polPhs_PAZ1.2018.235.10.05.G08_2010.2640_V05.nc,-40.45,-74.00,0.15,2018,8,23,10,5,0
polPhs_PAZ1.2018.235.19.11.G09_2010.2640_V05.nc,40.57,153.66,0.16,2018,8,23,19,11,45
polPhs_PAZ1.2018.235.07.16.G20_2010.2640_V05.nc,-55.45,147.44,0.31,2018,8,23,7,16,7
polPhs_PAZ1.2018.235.13.40.G05_2010.2640_V05.nc,-33.69,83.52,2.43,2018,8,23,13,40,56
polPhs_PAZ1.2018.235.01.53.G22_2010.2640_V05.nc,11.13,81.75,0.64,2018,8,23,1,52,52
polPhs_PAZ1.2018.235.21.59.G24_2010.2640_V05.nc,53.10,-71.76,0.15,2018,8,23,21,59,27
polPhs_PAZ1.2018.235.18.55.G19_2010.2640_V05.nc,68.24,-72.79,0.95,2018,8,23,18,55,39
polPhs_PAZ1.2018.235.18.50.G17_2010.2640_V05.nc,53.84,-37.50,0.60,2018,8,23,18,50,26
polPhs_PAZ1.2018.235.14.53.G06_2010.2640_V05.nc,-59.23,-125.07,0.67,2018,8,23,14,53,29
polPhs_PAZ1.2018.235.20.50.G07_2010.2640_V05.nc,18.60,121.70,2.28,2018,8,23,20,50,39
polPhs_PAZ1.2018.235.03.42.G06_2010.2640_V05.nc,-34.15,44.13,0.46,2018,8,23,3,42,29
polPhs_PAZ1.2018.235.09.12.G19_2010.2640_V05.nc,20.52,133.39,4.49,2018,8,23,9,11,53
polPhs_PAZ1.2018.236.04.32.G23_2010.2640_V05.nc,69.03,59.38,0.29,2018,8,24,4,32,33
polPhs_PAZ1.2018.236.19.19.G31_2010.2640_V05.nc,-50.53,150.04,0.11,2018,8,24,19,19,13
polPhs_PAZ1.2018.236.23.38.G20_2010.2640_V05.nc,45.70,107.56,0.23,2018,8,24,23,38,7
polPhs_PAZ1.2018.236.15.43.G22_2010.2640_V05.nc,49.25,-137.48,0.19,2018,8,24,15,43,15
polPhs_PAZ1.2018.236.01.25.G32_2010.2640_V05.nc,65.27,87.57,0.69,2018,8,24,1,24,57
polPhs_PAZ1.2018.236.14.06.G10_2010.2640_V05.nc,50.32,-136.18,0.44,2018,8,24,14,6,40
polPhs_PAZ1.2018.236.17.14.G23_2010.2640_V05.nc,62.13,-157.51,0.46,2018,8,24,17,14,33
polPhs_PAZ1.2018.236.04.47.G31_2010.2640_V05.nc,11.08,2.48,3.80,2018,8,24,4,47,20
polPhs_PAZ1.2018.236.15.51.G17_2010.2640_V05.nc,12.79,-132.69,0.22,2018,8,24,15,51,4
polPhs_PAZ1.2018.236.16.59.G18_2010.2640_V05.nc,60.88,21.05,0.22,2018,8,24,16,58,59
polPhs_PAZ1.2018.236.16.32.G13_2010.2640_V05.nc,-41.90,14.09,0.26,2018,8,24,16,31,56
polPhs_PAZ1.2018.236.11.43.G19_2010.2640_V05.nc,-47.47,125.54,0.17,2018,8,24,11,43,42
polPhs_PAZ1.2018.236.01.35.G18_2010.2640_V05.nc,23.79,79.75,0.12,2018,8,24,1,35,16
polPhs_PAZ1.2018.236.13.53.G27_2010.2640_V05.nc,65.89,4.97,1.35,2018,8,24,13,52,58
polPhs_PAZ1.2018.236.07.11.G18_2010.2640_V05.nc,-9.25,174.34,0.42,2018,8,24,7,10,54
polPhs_PAZ1.2018.236.07.01.G10_2010.2640_V05.nc,-49.36,167.35,1.60,2018,8,24,7,1,42
polPhs_PAZ1.2018.236.13.47.G21_2010.2640_V05.nc,53.99,70.09,0.25,2018,8,24,13,47,26
polPhs_PAZ1.2018.236.05.26.G15_2010.2640_V05.nc,-48.59,-176.41,0.65,2018,8,24,5,26,28
polPhs_PAZ1.2018.236.05.35.G27_2010.2640_V05.nc,-11.11,-158.95,0.25,2018,8,24,5,35,19
polPhs_PAZ1.2018.236.10.25.G06_2010.2640_V05.nc,6.87,124.46,0.89,2018,8,24,10,25,4
polPhs_PAZ1.2018.236.18.07.G10_2010.2640_V05.nc,-40.74,13.16,1.42,2018,8,24,18,7,14
polPhs_PAZ1.2018.236.17.42.G29_2010.2640_V05.nc,-41.16,171.90,0.20,2018,8,24,17,42,18
polPhs_PAZ1.2018.236.23.50.G08_2010.2640_V05.nc,-4.43,101.57,0.54,2018,8,24,23,50,38
polPhs_PAZ1.2018.236.12.18.G14_2010.2640_V05.nc,66.31,15.30,1.50,2018,8,24,12,18,30
polPhs_PAZ1.2018.236.19.21.G21_2010.2640_V05.nc,-61.09,165.43,1.22,2018,8,24,19,21,29
polPhs_PAZ1.2018.237.19.22.G10_2010.2640_V05.nc,-51.22,-24.99,3.97,2018,8,25,19,22,21
polPhs_PAZ1.2018.237.12.17.G27_2010.2640_V05.nc,34.48,-69.25,0.22,2018,8,25,12,17,14
polPhs_PAZ1.2018.237.17.00.G03_2010.2640_V05.nc,51.08,-168.78,1.20,2018,8,25,17,0,7
polPhs_PAZ1.2018.237.13.18.G29_2010.2640_V05.nc,7.28,77.63,0.19,2018,8,25,13,17,55
polPhs_PAZ1.2018.237.00.01.G30_2010.2640_V05.nc,-41.91,77.00,0.75,2018,8,25,0,1,35
polPhs_PAZ1.2018.237.04.51.G29_2010.2640_V05.nc,-59.84,-18.46,0.82,2018,8,25,4,51,52
polPhs_PAZ1.2018.237.09.33.G08_2010.2640_V05.nc,-49.35,-75.59,0.22,2018,8,25,9,32,58
polPhs_PAZ1.2018.237.14.14.G19_2010.2640_V05.nc,-37.99,-133.21,0.36,2018,8,25,14,14,19
polPhs_PAZ1.2018.237.15.08.G08_2010.2640_V05.nc,59.14,5.90,0.15,2018,8,25,15,7,54
polPhs_PAZ1.2018.237.01.25.G01_2010.2640_V05.nc,-6.36,79.32,0.20,2018,8,25,1,25,41
polPhs_PAZ1.2018.237.17.07.G06_2010.2640_V05.nc,20.12,-154.19,0.29,2018,8,25,17,7,30
polPhs_PAZ1.2018.237.13.59.G01_2010.2640_V05.nc,14.37,-107.62,0.48,2018,8,25,13,59,13
polPhs_PAZ1.2018.237.22.08.G08_2010.2640_V05.nc,-35.77,107.98,0.83,2018,8,25,22,8,2
polPhs_PAZ1.2018.237.17.50.G10_2010.2640_V05.nc,-36.90,19.18,0.45,2018,8,25,17,50,35
polPhs_PAZ1.2018.237.00.43.G29_2010.2640_V05.nc,19.56,-99.57,2.46,2018,8,25,0,43,1
polPhs_PAZ1.2018.237.08.47.G06_2010.2640_V05.nc,59.20,145.10,0.86,2018,8,25,8,47,6
polPhs_PAZ1.2018.237.00.22.G06_2010.2640_V05.nc,-56.93,-78.21,0.11,2018,8,25,0,22,39
polPhs_PAZ1.2018.237.08.38.G12_2010.2640_V05.nc,26.80,117.28,0.83,2018,8,25,8,37,43
polPhs_PAZ1.2018.238.11.35.G29_2010.2640_V05.nc,40.90,83.11,0.28,2018,8,26,11,35,40
polPhs_PAZ1.2018.238.18.58.G27_2010.2640_V05.nc,-58.94,35.19,0.11,2018,8,26,18,58,41
polPhs_PAZ1.2018.238.08.09.G01_2010.2640_V05.nc,-19.33,160.39,3.81,2018,8,26,8,8,58
polPhs_PAZ1.2018.238.11.26.G31_2010.2640_V05.nc,10.54,82.41,0.15,2018,8,26,11,26,25
polPhs_PAZ1.2018.238.15.07.G01_2010.2640_V05.nc,51.77,-120.11,0.32,2018,8,26,15,7,35
polPhs_PAZ1.2018.238.01.24.G19_2010.2640_V05.nc,-56.92,39.75,0.17,2018,8,26,1,23,48
polPhs_PAZ1.2018.238.17.57.G01_2010.2640_V05.nc,53.09,7.89,0.45,2018,8,26,17,57,24
polPhs_PAZ1.2018.238.18.42.G31_2010.2640_V05.nc,-40.62,155.75,0.13,2018,8,26,18,42,11
polPhs_PAZ1.2018.238.02.11.G27_2010.2640_V05.nc,57.74,-157.29,2.03,2018,8,26,2,11,23
polPhs_PAZ1.2018.238.04.50.G15_2010.2640_V05.nc,-57.49,-157.35,0.90,2018,8,26,4,50,9
polPhs_PAZ1.2018.238.22.38.G02_2010.2640_V05.nc,41.15,-62.27,1.94,2018,8,26,22,38,33
polPhs_PAZ1.2018.238.23.07.G10_2010.2640_V05.nc,21.85,122.51,1.20,2018,8,26,23,7,33
polPhs_PAZ1.2018.238.19.19.G01_2010.2640_V05.nc,7.91,-9.57,0.91,2018,8,26,19,19,54
polPhs_PAZ1.2018.238.17.10.G29_2010.2640_V05.nc,-50.27,170.27,0.13,2018,8,26,17,10,13
polPhs_PAZ1.2018.238.19.05.G10_2010.2640_V05.nc,-50.72,-16.66,1.58,2018,8,26,19,5,38
polPhs_PAZ1.2018.238.23.46.G09_2010.2640_V05.nc,-63.56,-68.92,0.96,2018,8,26,23,46,18
polPhs_PAZ1.2018.238.00.44.G14_2010.2640_V05.nc,70.56,161.19,0.11,2018,8,26,0,43,52
polPhs_PAZ1.2018.238.03.58.G01_2010.2640_V05.nc,73.59,54.25,0.25,2018,8,26,3,58,17
polPhs_PAZ1.2018.238.06.42.G11_2010.2640_V05.nc,13.09,177.98,0.11,2018,8,26,6,42,34
polPhs_PAZ1.2018.238.22.14.G22_2010.2640_V05.nc,-54.51,-65.65,0.34,2018,8,26,22,14,9
polPhs_PAZ1.2018.238.05.34.G09_2010.2640_V05.nc,66.22,32.76,0.11,2018,8,26,5,34,30
polPhs_PAZ1.2018.238.00.07.G06_2010.2640_V05.nc,-51.04,-75.02,0.25,2018,8,26,0,6,53
polPhs_PAZ1.2018.238.13.58.G19_2010.2640_V05.nc,-42.54,-133.13,0.33,2018,8,26,13,58,26
polPhs_PAZ1.2018.238.07.40.G21_2010.2640_V05.nc,-49.86,-17.94,2.05,2018,8,26,7,39,54
polPhs_PAZ1.2018.238.10.53.G18_2010.2640_V05.nc,-62.84,-69.08,0.30,2018,8,26,10,53,17
polPhs_PAZ1.2018.238.17.44.G08_2010.2640_V05.nc,5.34,12.75,1.19,2018,8,26,17,44,33
polPhs_PAZ1.2018.239.07.50.G11_2010.2640_V05.nc,-23.66,168.40,1.54,2018,8,27,7,50,7
polPhs_PAZ1.2018.239.06.15.G15_2010.2640_V05.nc,-21.32,161.30,0.38,2018,8,27,6,15,9
polPhs_PAZ1.2018.239.09.38.G12_2010.2640_V05.nc,20.30,116.22,0.66,2018,8,27,9,37,54
polPhs_PAZ1.2018.239.06.05.G24_2010.2640_V05.nc,-58.32,162.16,0.34,2018,8,27,6,5,36
polPhs_PAZ1.2018.239.17.28.G08_2010.2640_V05.nc,9.43,14.69,1.49,2018,8,27,17,28,37
polPhs_PAZ1.2018.239.21.05.G13_2010.2640_V05.nc,67.41,155.26,0.48,2018,8,27,21,5,44
polPhs_PAZ1.2018.239.03.26.G08_2010.2640_V05.nc,49.63,-165.01,5.40,2018,8,27,3,26,29
polPhs_PAZ1.2018.239.11.12.G02_2010.2640_V05.nc,21.55,111.12,5.71,2018,8,27,11,12,1
polPhs_PAZ1.2018.239.13.22.G18_2010.2640_V05.nc,22.53,-97.18,0.19,2018,8,27,13,22,39
polPhs_PAZ1.2018.239.07.02.G05_2010.2640_V05.nc,21.31,3.87,0.12,2018,8,27,7,1,53
polPhs_PAZ1.2018.239.15.32.G29_2010.2640_V05.nc,-58.86,84.82,3.66,2018,8,27,15,32,33
polPhs_PAZ1.2018.239.04.48.G27_2010.2640_V05.nc,4.19,-152.86,0.11,2018,8,27,4,48,11
polPhs_PAZ1.2018.239.13.42.G19_2010.2640_V05.nc,-47.17,-133.79,0.24,2018,8,27,13,42,23
polPhs_PAZ1.2018.239.21.08.G29_2010.2640_V05.nc,46.32,165.16,4.39,2018,8,27,21,8,12
polPhs_PAZ1.2018.239.23.51.G31_2010.2640_V05.nc,23.14,-103.88,0.14,2018,8,27,23,51,37
polPhs_PAZ1.2018.239.17.41.G01_2010.2640_V05.nc,58.70,10.37,0.24,2018,8,27,17,41,35
polPhs_PAZ1.2018.239.09.29.G17_2010.2640_V05.nc,-7.80,141.41,0.22,2018,8,27,9,28,59
polPhs_PAZ1.2018.239.02.19.G03_2010.2640_V05.nc,7.89,74.54,1.74,2018,8,27,2,19,39
polPhs_PAZ1.2018.239.19.46.G29_2010.2640_V05.nc,4.97,165.98,2.73,2018,8,27,19,46,12
polPhs_PAZ1.2018.239.06.09.G20_2010.2640_V05.nc,-52.97,-179.08,1.44,2018,8,27,6,8,53
polPhs_PAZ1.2018.239.16.20.G23_2010.2640_V05.nc,67.09,-118.40,1.84,2018,8,27,16,20,5
polPhs_PAZ1.2018.239.16.47.G02_2010.2640_V05.nc,-33.48,-153.62,0.61,2018,8,27,16,47,10
polPhs_PAZ1.2018.240.00.36.G11_2010.2640_V05.nc,-14.79,89.02,0.26,2018,8,28,0,36,36
polPhs_PAZ1.2018.240.01.58.G11_2010.2640_V05.nc,31.02,78.26,0.28,2018,8,28,1,58,42
polPhs_PAZ1.2018.240.23.35.G25_2010.2640_V05.nc,24.40,-83.90,0.56,2018,8,28,23,35,7
polPhs_PAZ1.2018.240.07.38.G01_2010.2640_V05.nc,-5.20,166.76,0.14,2018,8,28,7,38,1
polPhs_PAZ1.2018.240.12.32.G25_2010.2640_V05.nc,34.70,92.49,0.44,2018,8,28,12,32,36
polPhs_PAZ1.2018.240.22.29.G21_2010.2640_V05.nc,44.13,129.99,0.36,2018,8,28,22,29,8
polPhs_PAZ1.2018.240.10.55.G25_2010.2640_V05.nc,21.05,97.95,0.42,2018,8,28,10,55,40
polPhs_PAZ1.2018.240.11.54.G07_2010.2640_V05.nc,-64.52,-97.33,0.47,2018,8,28,11,54,24
polPhs_PAZ1.2018.240.01.11.G09_2010.2640_V05.nc,-34.66,-118.30,0.24,2018,8,28,1,10,46
polPhs_PAZ1.2018.240.17.39.G19_2010.2640_V05.nc,53.17,-136.29,2.36,2018,8,28,17,39,5
polPhs_PAZ1.2018.240.01.56.G18_2010.2640_V05.nc,42.08,77.40,0.22,2018,8,28,1,56,42
polPhs_PAZ1.2018.240.07.40.G24_2010.2640_V05.nc,5.51,138.47,0.36,2018,8,28,7,40,28
polPhs_PAZ1.2018.240.07.32.G18_2010.2640_V05.nc,-27.38,171.06,1.31,2018,8,28,7,32,27
polPhs_PAZ1.2018.240.23.30.G02_2010.2640_V05.nc,8.19,-72.40,0.11,2018,8,28,23,30,3
polPhs_PAZ1.2018.240.09.57.G20_2010.2640_V05.nc,8.43,-40.94,0.15,2018,8,28,9,57,10
polPhs_PAZ1.2018.240.06.15.G01_2010.2640_V05.nc,41.09,-176.09,0.22,2018,8,28,6,15,36
polPhs_PAZ1.2018.240.09.18.G19_2010.2640_V05.nc,12.97,135.04,0.21,2018,8,28,9,18,15
polPhs_PAZ1.2018.240.06.09.G18_2010.2640_V05.nc,18.83,-172.99,0.17,2018,8,28,6,9,35
polPhs_PAZ1.2018.240.19.01.G19_2010.2640_V05.nc,60.21,-52.38,0.18,2018,8,28,19,1,2
polPhs_PAZ1.2018.240.21.59.G25_2010.2640_V05.nc,21.58,-78.47,1.15,2018,8,28,21,58,56
polPhs_PAZ1.2018.240.07.02.G25_2010.2640_V05.nc,-46.24,2.63,0.14,2018,8,28,7,1,59
polPhs_PAZ1.2018.240.04.32.G27_2010.2640_V05.nc,8.34,-150.91,2.73,2018,8,28,4,32,11
polPhs_PAZ1.2018.240.19.49.G27_2010.2640_V05.nc,-61.67,106.05,0.14,2018,8,28,19,49,16
polPhs_PAZ1.2018.240.09.20.G12_2010.2640_V05.nc,20.45,117.65,2.12,2018,8,28,9,20,25
polPhs_PAZ1.2018.240.14.14.G27_2010.2640_V05.nc,52.79,28.30,0.14,2018,8,28,14,14,8
polPhs_PAZ1.2018.241.11.48.G19_2010.2640_V05.nc,-56.65,136.82,0.14,2018,8,29,11,48,53
polPhs_PAZ1.2018.241.15.18.G07_2010.2640_V05.nc,8.15,24.28,0.51,2018,8,29,15,18,10
polPhs_PAZ1.2018.241.00.52.G09_2010.2640_V05.nc,-41.82,-110.72,1.01,2018,8,29,0,52,6
polPhs_PAZ1.2018.241.21.18.G31_2010.2640_V05.nc,-63.40,-67.07,2.08,2018,8,29,21,18,33
polPhs_PAZ1.2018.241.13.36.G09_2010.2640_V05.nc,-17.98,50.99,0.21,2018,8,29,13,35,53
polPhs_PAZ1.2018.241.11.07.G15_2010.2640_V05.nc,48.86,-80.70,1.37,2018,8,29,11,7,4
polPhs_PAZ1.2018.241.19.04.G09_2010.2640_V05.nc,35.54,153.70,0.42,2018,8,29,19,4,24
polPhs_PAZ1.2018.241.03.56.G15_2010.2640_V05.nc,-63.32,-122.71,0.22,2018,8,29,3,56,1
polPhs_PAZ1.2018.241.02.01.G19_2010.2640_V05.nc,-37.69,48.91,0.55,2018,8,29,2,1,20
polPhs_PAZ1.2018.241.20.50.G21_2010.2640_V05.nc,-7.15,147.81,1.16,2018,8,29,20,50,3
polPhs_PAZ1.2018.241.12.52.G18_2010.2640_V05.nc,7.97,-91.18,0.84,2018,8,29,12,51,55
polPhs_PAZ1.2018.241.12.15.G25_2010.2640_V05.nc,31.74,94.02,0.79,2018,8,29,12,14,59
polPhs_PAZ1.2018.241.23.17.G25_2010.2640_V05.nc,23.07,-82.40,0.68,2018,8,29,23,17,42
polPhs_PAZ1.2018.241.16.56.G08_2010.2640_V05.nc,16.93,18.19,0.43,2018,8,29,16,56,24
polPhs_PAZ1.2018.241.08.05.G29_2010.2640_V05.nc,13.90,-14.95,0.16,2018,8,29,8,4,43
polPhs_PAZ1.2018.241.11.03.G21_2010.2640_V05.nc,61.12,-53.15,0.60,2018,8,29,11,3,35
polPhs_PAZ1.2018.241.09.29.G13_2010.2640_V05.nc,59.78,-45.93,0.38,2018,8,29,9,29,41
polPhs_PAZ1.2018.241.21.52.G02_2010.2640_V05.nc,58.72,-55.64,0.11,2018,8,29,21,51,59
polPhs_PAZ1.2018.241.16.51.G27_2010.2640_V05.nc,1.37,28.04,0.53,2018,8,29,16,51,28
polPhs_PAZ1.2018.241.07.16.G18_2010.2640_V05.nc,-20.55,174.05,1.71,2018,8,29,7,16,57
polPhs_PAZ1.2018.241.14.23.G03_2010.2640_V05.nc,12.82,-106.82,0.71,2018,8,29,14,23,22
polPhs_PAZ1.2018.241.19.02.G02_2010.2640_V05.nc,42.98,-178.52,1.11,2018,8,29,19,2,23
